model,comparison,baseline_stage,candidate_stage,image_key,page_key,reference,baseline_hypothesis,candidate_hypothesis,baseline_cer,candidate_cer,cer_delta,baseline_wer,candidate_wer,wer_delta,baseline_exact_match,candidate_exact_match,exact_match_delta,baseline_missing_output,candidate_missing_output,missing_output_delta,baseline_runtime,candidate_runtime,runtime_delta
tesseract,raw_to_run_2,raw,run_2,val/10/179/1,val_10_179,మంత్రగెత్త,,ఇంతగ,1.0,0.7,-0.30000000000000004,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8871290160022909,0.5713689900003374,-0.3157600260019535
tesseract,raw_to_run_2,raw,run_2,val/10/179/10,val_10_179,వినమ్రంగా,,గా,1.0,0.7777777777777778,-0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9028943309967872,0.6040739540003415,-0.2988203769964457
tesseract,raw_to_run_2,raw,run_2,val/10/179/11,val_10_179,ఏదైనా,,ఎడణెనా,1.0,0.8,-0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7317874550062697,0.500893059000191,-0.23089439600607875
tesseract,raw_to_run_2,raw,run_2,val/10/179/12,val_10_179,గణాంకాల,గలౌంకాల,ల్‌లొంకాం,0.2857142857142857,0.8571428571428571,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850904930004617,0.518563458999779,-0.36652703400068276
tesseract,raw_to_run_2,raw,run_2,val/10/179/13,val_10_179,తుఫానుల,,తుసౌ్‌ల,1.0,0.5714285714285714,-0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8693803649948677,0.6102309529997001,-0.2591494119951676
tesseract,raw_to_run_2,raw,run_2,val/10/179/14,val_10_179,ఆరోగ్య,,ఆరం,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7272921479889192,0.5381994420004048,-0.18909270598851435
tesseract,raw_to_run_2,raw,run_2,val/10/179/15,val_10_179,స్థానాలను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8873061689955648,0.570078052000099,-0.3172281169954658
tesseract,raw_to_run_2,raw,run_2,val/10/179/16,val_10_179,బాధపడినా,జంతనా,ఒభభయతేనొ,0.75,0.875,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8949662409868324,0.5666552070006219,-0.32831103398621053
tesseract,raw_to_run_2,raw,run_2,val/10/179/17,val_10_179,కోనాం,తం,ర్‌ం,0.8,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7329386869969312,0.5349973870006579,-0.1979412999962733
tesseract,raw_to_run_2,raw,run_2,val/10/179/18,val_10_179,చెత్తంతా,,రెతంలతౌ,1.0,0.625,-0.375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8098911379929632,0.5457533089993376,-0.2641378289936256
tesseract,raw_to_run_2,raw,run_2,val/10/179/19,val_10_179,ఒకరు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7233237990003545,0.5249571659996946,-0.19836663300065993
tesseract,raw_to_run_2,raw,run_2,val/10/179/2,val_10_179,పాశ్చాత్యులు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9839482450042851,0.6181305179998162,-0.3658177270044689
tesseract,raw_to_run_2,raw,run_2,val/10/179/20,val_10_179,నియమాకం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9407832709985087,0.6274778300003163,-0.31330544099819235
tesseract,raw_to_run_2,raw,run_2,val/10/179/21,val_10_179,లోయ,,ల్‌,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6970342700078618,0.4974761909998051,-0.19955807900805667
tesseract,raw_to_run_2,raw,run_2,val/10/179/22,val_10_179,తేల్చేయగల,,రో ౧౦ుగల,1.0,0.7777777777777778,-0.2222222222222222,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9535371649981244,0.5796618570002465,-0.3738753079978778
tesseract,raw_to_run_2,raw,run_2,val/10/179/23,val_10_179,దయతో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8197228299977724,0.5779308979999769,-0.24179193199779547
tesseract,raw_to_run_2,raw,run_2,val/10/179/24,val_10_179,పరిమాణంకంటే,యరీయాలాంకంల,చరం శాందదలీ,0.6363636363636364,0.8181818181818182,0.18181818181818188,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034134269997594,0.6213041999999405,-0.4128300699976535
tesseract,raw_to_run_2,raw,run_2,val/10/179/25,val_10_179,డైట్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6686386119981762,0.5484628590002103,-0.1201757529979659
tesseract,raw_to_run_2,raw,run_2,val/10/179/26,val_10_179,పట్టింది,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7907034389936598,0.5225726460002988,-0.26813079299336096
tesseract,raw_to_run_2,raw,run_2,val/10/179/3,val_10_179,చూడనే,యాతనా,యూన,0.8,0.6,-0.20000000000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934482880082214,0.5259697600004074,-0.267478528007814
tesseract,raw_to_run_2,raw,run_2,val/10/179/4,val_10_179,సంఘాల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8306828430067981,0.5588323940000919,-0.2718504490067062
tesseract,raw_to_run_2,raw,run_2,val/10/179/5,val_10_179,సంక్షేమం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8822331089904765,0.5496599110001625,-0.33257319799031393
tesseract,raw_to_run_2,raw,run_2,val/10/179/6,val_10_179,జనించిన,కరణాల,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8484274250076851,0.5526844209998671,-0.29574300400781794
tesseract,raw_to_run_2,raw,run_2,val/10/179/7,val_10_179,బయటికొచ్చింది,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1146901900065131,0.6428415659993334,-0.47184862400717975
tesseract,raw_to_run_2,raw,run_2,val/10/179/8,val_10_179,ఉందన్న,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8591479219903704,0.5717001419998269,-0.2874477799905435
tesseract,raw_to_run_2,raw,run_2,val/10/179/9,val_10_179,కష్టమైనదే,,రష్టమైంద,1.0,0.3333333333333333,-0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8716869549971307,0.585010099000101,-0.28667685599702963
tesseract,raw_to_run_2,raw,run_2,val/10/350/1,val_10_350,పుట్టుకొచ్చిన,,సటుకొబుం,1.0,0.6923076923076923,-0.3076923076923077,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0056867969979066,0.6133222609996665,-0.39236453599824017
tesseract,raw_to_run_2,raw,run_2,val/10/350/10,val_10_350,వేషంలో,,వేషంలో,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.8137306890130276,0.5862048849994608,-0.2275258040135668
tesseract,raw_to_run_2,raw,run_2,val/10/350/11,val_10_350,భాజపేయులకైనా,గోజుమేంయుండానా,ఖణుదంయులదానా,0.6666666666666666,0.5833333333333334,-0.08333333333333326,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666780669911532,0.6603683610001099,-0.5063097059910433
tesseract,raw_to_run_2,raw,run_2,val/10/350/12,val_10_350,రంగాల్లో,రంగాల్లో,రంగాల,0.0,0.375,0.375,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.778833365009632,0.5298837119999007,-0.24894965300973126
tesseract,raw_to_run_2,raw,run_2,val/10/350/13,val_10_350,శతకంలో,,శతకంలో,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.8181525990075897,0.5540851609994206,-0.2640674380081691
tesseract,raw_to_run_2,raw,run_2,val/10/350/14,val_10_350,సాయంతోనే,,గులా,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9431513750023441,0.5886979750002865,-0.3544534000020576
tesseract,raw_to_run_2,raw,run_2,val/10/350/15,val_10_350,దర్భంగా,,గా,1.0,0.7142857142857143,-0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8179666239884682,0.537505135000174,-0.28046148898829415
tesseract,raw_to_run_2,raw,run_2,val/10/350/16,val_10_350,విజిటింగ్,ఎజీటంగ్‌,,0.5555555555555556,1.0,0.4444444444444444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8281843629956711,0.57559787900027,-0.25258648399540107
tesseract,raw_to_run_2,raw,run_2,val/10/350/17,val_10_350,సంకుచిత,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8826819030073239,0.6067525850003221,-0.2759293180070017
tesseract,raw_to_run_2,raw,run_2,val/10/350/18,val_10_350,కారటం,కౌరణుం,రొరయం,0.6,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7816458720044466,0.5108108649992573,-0.27083500700518925
tesseract,raw_to_run_2,raw,run_2,val/10/350/19,val_10_350,అనతికాలంలోనే,,ఆగతీరాంంలోను,1.0,0.5,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.173565671997494,0.6486484269998982,-0.5249172449975958
tesseract,raw_to_run_2,raw,run_2,val/10/350/2,val_10_350,భావనలు,,రంల,1.0,0.8333333333333334,-0.16666666666666663,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8395952089922503,0.533432737000112,-0.3061624719921383
tesseract,raw_to_run_2,raw,run_2,val/10/350/20,val_10_350,ఉల్కలు,,డేలు,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8260864070034586,0.5681435129999954,-0.25794289400346315
tesseract,raw_to_run_2,raw,run_2,val/10/350/21,val_10_350,ఏబ్రాసితనాన్ని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0472154000017326,0.5963954460003151,-0.4508199540014175
tesseract,raw_to_run_2,raw,run_2,val/10/350/22,val_10_350,పడి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6450780360028148,0.4919885469998917,-0.15308948900292307
tesseract,raw_to_run_2,raw,run_2,val/10/350/23,val_10_350,కాజేయడానికి,రమయముుడా ్శ,రా్‌్‌ుతడాణో,0.9090909090909091,1.0,0.09090909090909094,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932591340038925,0.6266412670001955,-0.36661786700369703
tesseract,raw_to_run_2,raw,run_2,val/10/350/24,val_10_350,కాపలా,,లూ,1.0,0.8,-0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.723373979999451,0.5422293649999119,-0.18114461499953904
tesseract,raw_to_run_2,raw,run_2,val/10/350/3,val_10_350,కొందరికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.832332971986034,0.5385161529993638,-0.2938168189866701
tesseract,raw_to_run_2,raw,run_2,val/10/350/4,val_10_350,ఆహారంలో,టవోరంలో,,0.42857142857142855,1.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8945661110046785,0.5642797259997678,-0.3302863850049107
tesseract,raw_to_run_2,raw,run_2,val/10/350/5,val_10_350,సదుపాయాలున్నాయి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3134150940022664,0.6458058360003633,-0.6676092580019031
tesseract,raw_to_run_2,raw,run_2,val/10/350/6,val_10_350,పొందగోరే,పొదగొడో,పహొాదగోరి,0.5,0.375,-0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389360389992362,0.5669759410002371,-0.2719600979989991
tesseract,raw_to_run_2,raw,run_2,val/10/350/7,val_10_350,బయటకొచ్చి,,యర,1.0,0.8888888888888888,-0.11111111111111116,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9584008359961445,0.5739763279998442,-0.38442450799630024
tesseract,raw_to_run_2,raw,run_2,val/10/350/8,val_10_350,చేయడాన్ని,,శరం,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9379302410088712,0.6334062589994574,-0.3045239820094139
tesseract,raw_to_run_2,raw,run_2,val/10/350/9,val_10_350,స్పష్టం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7679514150077011,0.5491984270001922,-0.21875298800750897
tesseract,raw_to_run_2,raw,run_2,val/10/386/1,val_10_386,రాహిత్యానికి,రాహపొత్తుగర,రహా త్తం,0.6666666666666666,0.75,0.08333333333333337,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531199949997244,0.5739447770001789,-0.37917521799954557
tesseract,raw_to_run_2,raw,run_2,val/10/386/10,val_10_386,కానుకలు,,రర,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8274108009936754,0.6051665020004293,-0.22224429899324605
tesseract,raw_to_run_2,raw,run_2,val/10/386/11,val_10_386,నచ్చి,,గల,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6949202429968864,0.5364987259999907,-0.15842151699689566
tesseract,raw_to_run_2,raw,run_2,val/10/386/12,val_10_386,అన్సారీలకు,,అగ్ట్రేర్‌ుత్రు,1.0,1.1,0.10000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9311260080139618,0.59423047799919,-0.3368955300147718
tesseract,raw_to_run_2,raw,run_2,val/10/386/13,val_10_386,చిన్నతనంలో,,౭లీ్న తనంలో,1.0,0.4,-0.6,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0146671639959095,0.6252608670001791,-0.38940629699573037
tesseract,raw_to_run_2,raw,run_2,val/10/386/14,val_10_386,సమావేశానికి,,గమ్య,1.0,0.9090909090909091,-0.09090909090909094,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9384825080051087,0.63007786199978,-0.3084046460053287
tesseract,raw_to_run_2,raw,run_2,val/10/386/15,val_10_386,ఆద్యురాలు,డర,ఆతయూరాలు,0.8888888888888888,0.3333333333333333,-0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9165238160057925,0.5852149360007388,-0.33130888000505365
tesseract,raw_to_run_2,raw,run_2,val/10/386/16,val_10_386,లాంటివారు,,టంటవాడు,1.0,0.4444444444444444,-0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9214380759949563,0.60892960900037,-0.31250846699458634
tesseract,raw_to_run_2,raw,run_2,val/10/386/17,val_10_386,మతిపోయింది,,త్‌పోయింటి,1.0,0.4,-0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0068108800041955,0.5542513270002019,-0.45255955300399364
tesseract,raw_to_run_2,raw,run_2,val/10/386/18,val_10_386,తారసపడుతుంటారు,,వౌరనవథడంతుంటూతు,1.0,0.5714285714285714,-0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.2835842740023509,0.7300720000002912,-0.5535122740020597
tesseract,raw_to_run_2,raw,run_2,val/10/386/19,val_10_386,మిత్రపక్షాలైన,య యూక్తాతెన,య తక,0.6923076923076923,0.8461538461538461,0.15384615384615385,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944158990110736,0.6948719889996937,-0.2995439100113799
tesseract,raw_to_run_2,raw,run_2,val/10/386/2,val_10_386,అసమర్ధుడు,,అఆగయర్నంతు,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9586349559976952,0.5661137150000286,-0.3925212409976666
tesseract,raw_to_run_2,raw,run_2,val/10/386/20,val_10_386,పెట్టదు,,చుకియ,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7754967629880412,0.5614096829995106,-0.2140870799885306
tesseract,raw_to_run_2,raw,run_2,val/10/386/21,val_10_386,చాల,,ూ,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7252571580029326,0.5343302049996055,-0.19092695300332707
tesseract,raw_to_run_2,raw,run_2,val/10/386/22,val_10_386,స్తుతియిస్తూ,,౧౦ ౧,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.093017288003466,0.6097053069997855,-0.48331198100368056
tesseract,raw_to_run_2,raw,run_2,val/10/386/23,val_10_386,చిత్తశుద్ధికి,,తే మదిం,1.0,0.7692307692307693,-0.23076923076923073,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8612368850008352,0.571640799999841,-0.2895960850009942
tesseract,raw_to_run_2,raw,run_2,val/10/386/24,val_10_386,నెల,,యౌ,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6451697890006471,0.5234260879997237,-0.12174370100092347
tesseract,raw_to_run_2,raw,run_2,val/10/386/3,val_10_386,నయాగరా,నేయాగరా,గనేయాజదరా,0.16666666666666666,0.6666666666666666,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8124263150093611,0.5817506250004953,-0.23067569000886579
tesseract,raw_to_run_2,raw,run_2,val/10/386/4,val_10_386,ధ్రువతారగా,థుంతారగా,థుంచేతారగా,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992046510102227,0.5538132840001708,-0.3453913670100519
tesseract,raw_to_run_2,raw,run_2,val/10/386/5,val_10_386,భక్తులను,,రులు,1.0,0.625,-0.375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8462600679922616,0.5690471159996378,-0.27721295199262386
tesseract,raw_to_run_2,raw,run_2,val/10/386/6,val_10_386,ఊబకాయంవున్న,,బుకొయుం టు,1.0,0.8181818181818182,-0.18181818181818177,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.105102633999195,0.6109591100002945,-0.4941435239989005
tesseract,raw_to_run_2,raw,run_2,val/10/386/7,val_10_386,వరకే,,మరల,1.0,0.75,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6864510279992828,0.5425280170002225,-0.14392301099906035
tesseract,raw_to_run_2,raw,run_2,val/10/386/8,val_10_386,పజిల్,,యుత,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7241759089956759,0.5316120930001489,-0.19256381599552697
tesseract,raw_to_run_2,raw,run_2,val/10/386/9,val_10_386,మందులకు,,౧ుంయులతు,1.0,0.5714285714285714,-0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9029616330080898,0.5439085429998158,-0.359053090008274
tesseract,raw_to_run_2,raw,run_2,val/10/469/1,val_10_469,పూర్తిచేయనున్నట్లు,,యూరీ యుగ త,1.0,0.7777777777777778,-0.2222222222222222,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.2142269349860726,0.6863857779999307,-0.5278411569861419
tesseract,raw_to_run_2,raw,run_2,val/10/469/10,val_10_469,చేతలు,,ంెంరలు,1.0,0.8,-0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7285894530068617,0.559148023000489,-0.16944143000637268
tesseract,raw_to_run_2,raw,run_2,val/10/469/11,val_10_469,ఇతివ్యజానతో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9561562510061776,0.6356172140003764,-0.3205390370058012
tesseract,raw_to_run_2,raw,run_2,val/10/469/12,val_10_469,ఇచ్చినట్టని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8917129330075113,0.6103127699998367,-0.28140016300767456
tesseract,raw_to_run_2,raw,run_2,val/10/469/13,val_10_469,పంతొమ్మిదివేల,,యంతంై వేలూ,1.0,0.6923076923076923,-0.3076923076923077,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0664637630106881,0.655461462999483,-0.4110023000112051
tesseract,raw_to_run_2,raw,run_2,val/10/469/14,val_10_469,మ్యూజియం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9473724279960152,0.6261527739998201,-0.3212196539961951
tesseract,raw_to_run_2,raw,run_2,val/10/469/15,val_10_469,స్వాగతం,నస్లోంగతం,నరం,0.5714285714285714,0.8571428571428571,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017160660092486,0.5401236640000207,-0.26159240200922795
tesseract,raw_to_run_2,raw,run_2,val/10/469/16,val_10_469,పెన్నుతో,,రగు,1.0,0.875,-0.125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8458964480087161,0.6213769670002876,-0.22451948100842856
tesseract,raw_to_run_2,raw,run_2,val/10/469/17,val_10_469,శ్రమిస్తున్నాడు,,చయలు గతిం,1.0,0.9333333333333333,-0.06666666666666665,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0404027040058281,0.6045663470004001,-0.435836357005428
tesseract,raw_to_run_2,raw,run_2,val/10/469/18,val_10_469,జట్టును,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7927058799978113,0.5654292999997779,-0.2272765799980334
tesseract,raw_to_run_2,raw,run_2,val/10/469/19,val_10_469,ఫోర్ల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6715778850048082,0.5617226119993575,-0.10985527300545073
tesseract,raw_to_run_2,raw,run_2,val/10/469/2,val_10_469,అనుసరిస్తారే,,అయుగరనోాడు,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.990228885988472,0.6094374530002824,-0.3807914329881896
tesseract,raw_to_run_2,raw,run_2,val/10/469/20,val_10_469,ఐవైఆర్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8029278110043379,0.5683763520000866,-0.23455145900425123
tesseract,raw_to_run_2,raw,run_2,val/10/469/21,val_10_469,విజయాలను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.94644332700409,0.6303213110004435,-0.3161220160036464
tesseract,raw_to_run_2,raw,run_2,val/10/469/22,val_10_469,ఎక్కువైతే,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.893649017001735,0.6124826929999472,-0.28116632400178787
tesseract,raw_to_run_2,raw,run_2,val/10/469/23,val_10_469,ఆవకాశం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8392581289954251,0.5795783919993482,-0.2596797369960768
tesseract,raw_to_run_2,raw,run_2,val/10/469/24,val_10_469,టూ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8196054180007195,0.5515847899996515,-0.26802062800106796
tesseract,raw_to_run_2,raw,run_2,val/10/469/3,val_10_469,ప్రతాపరెడ్డి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9066007350047585,0.5992860910000672,-0.3073146440046912
tesseract,raw_to_run_2,raw,run_2,val/10/469/4,val_10_469,వెచ్చగా,గా,రెణ్తగా,0.7142857142857143,0.42857142857142855,-0.28571428571428575,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105425329995342,0.5754950689997713,-0.23504746399976284
tesseract,raw_to_run_2,raw,run_2,val/10/469/5,val_10_469,మాకాప్రస్తావనే,,యాయ,1.0,0.9285714285714286,-0.0714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.037660813992261,0.6280757049999011,-0.4095851089923599
tesseract,raw_to_run_2,raw,run_2,val/10/469/6,val_10_469,ముగ్గులేసి,,శయగుతన,1.0,0.8,-0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8726490059925709,0.6184250050000628,-0.2542240009925081
tesseract,raw_to_run_2,raw,run_2,val/10/469/7,val_10_469,సినిమాలు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8692850570078008,0.6115010849998725,-0.25778397200792824
tesseract,raw_to_run_2,raw,run_2,val/10/469/8,val_10_469,గెలిచిందంటే,కలునంయంటతు,గ్‌ా,0.7272727272727273,0.9090909090909091,0.18181818181818177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994661689997884,0.7171470499997668,-0.2823191190000216
tesseract,raw_to_run_2,raw,run_2,val/10/469/9,val_10_469,పొందని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7839103720034473,0.5480554430005213,-0.23585492900292593
tesseract,raw_to_run_2,raw,run_2,val/10/480/1,val_10_480,జంధ్యాల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9111750509910053,0.5788892059999853,-0.33228584499102
tesseract,raw_to_run_2,raw,run_2,val/10/480/10,val_10_480,వేస్తుంటాను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.919955821998883,0.5928812900001503,-0.3270745319987327
tesseract,raw_to_run_2,raw,run_2,val/10/480/11,val_10_480,గుర్తుకుతెస్తాయి,,గురురుంలేనాం ౮,1.0,0.6875,-0.3125,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0985435640031938,0.6367336739995153,-0.46180989000367845
tesseract,raw_to_run_2,raw,run_2,val/10/480/12,val_10_480,విమర్శించారట,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0568643489968963,0.7228118709999762,-0.33405247799692006
tesseract,raw_to_run_2,raw,run_2,val/10/480/13,val_10_480,పాపులర్,,శం,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7882794259930961,0.5838388339998346,-0.20444059199326148
