image_key,page_key,model,input_kind,reference,hypothesis,cer,exact_match,categories,error_category_count
test/13/13/18,test_13_13,tesseract,processed,మనస్సును,మునల్ల నా,0.625,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3
test/13/13/19,test_13_13,tesseract,processed,తలను,ల్‌,0.75,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
test/13/13/20,test_13_13,tesseract,processed,అభిమాని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/13/21,test_13_13,tesseract,processed,లీజులు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/13/22,test_13_13,tesseract,processed,రాయడం,లొిర ం,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
test/13/13/23,test_13_13,tesseract,processed,హీరోకి,యారో,0.6666666666666666,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
test/13/13/24,test_13_13,tesseract,processed,జగనే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/1,test_13_23,tesseract,processed,వినియోగదారుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/2,test_13_23,tesseract,processed,తెలియజేయక,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/3,test_13_23,tesseract,processed,ముదురు,ముగ,0.6666666666666666,False,deletion;diacritic_or_vowel_sign_error,2
test/13/23/4,test_13_23,tesseract,processed,మెంబర్లకు,సుం ఢీ క,0.7777777777777778,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,4
test/13/23/5,test_13_23,tesseract,processed,దేనినో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/6,test_13_23,tesseract,processed,తనిఖీల్లో,లన లా,0.7777777777777778,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
test/13/23/7,test_13_23,tesseract,processed,తన్మయపరిచి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/23/8,test_13_23,tesseract,processed,కిరీటాన్ని,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/23/9,test_13_23,tesseract,processed,చరిత్రకి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/23/10,test_13_23,tesseract,processed,మునికుమారుడొకడు,౧ న కుపూడిడాక డు,0.6,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;punctuation_or_digit_error;word_boundary_split_or_join,5
test/13/23/11,test_13_23,tesseract,processed,చాలిబాన్ల,లీ ఖాన,0.7777777777777778,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
test/13/23/12,test_13_23,tesseract,processed,నరుక్కుంటున్నారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/23/13,test_13_23,tesseract,processed,సంతరించుకోవాలి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/14,test_13_23,tesseract,processed,తీసుకోవడమే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/15,test_13_23,tesseract,processed,భయపడ్డాడో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/23/16,test_13_23,tesseract,processed,నిట్టూర్చి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/23/17,test_13_23,tesseract,processed,మొగమైనా,పగ,0.8571428571428571,False,deletion;diacritic_or_vowel_sign_error,2
test/13/23/18,test_13_23,tesseract,processed,సరకుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/19,test_13_23,tesseract,processed,అహల్య,ఆతౌల్హ,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
test/13/23/20,test_13_23,tesseract,processed,వాడుక,జూడు,0.6,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
test/13/23/21,test_13_23,tesseract,processed,షిండే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/22,test_13_23,tesseract,processed,చేశాడో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/23/23,test_13_23,tesseract,processed,వాళ్లెవరూ,నాళ,0.7777777777777778,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
test/13/24/1,test_13_24,tesseract,processed,పనిచేస్తున్న,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/24/2,test_13_24,tesseract,processed,చతుర్విధాన్నాలే,లూ బీ సోలో,0.9333333333333333,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
test/13/24/3,test_13_24,tesseract,processed,నిండిన,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/24/4,test_13_24,tesseract,processed,తిరుమలాచార్యుడు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/24/5,test_13_24,tesseract,processed,వృద్ధనేత,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/24/6,test_13_24,tesseract,processed,చిత్తరువుని,్ర శ్రపుముగో,0.8181818181818182,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,4
test/13/24/7,test_13_24,tesseract,processed,బడుగులు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/24/8,test_13_24,tesseract,processed,నకిలీలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/24/9,test_13_24,tesseract,processed,అబ్బాయి,రుం,1.0,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
test/13/24/10,test_13_24,tesseract,processed,యజమానుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/24/11,test_13_24,tesseract,processed,కరవయ్యారట,కేరట్‌ యర,0.7777777777777778,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3
test/13/24/12,test_13_24,tesseract,processed,సోదరుడికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/24/13,test_13_24,tesseract,processed,అదీ,అమ,0.6666666666666666,False,deletion;diacritic_or_vowel_sign_error,2
test/13/24/14,test_13_24,tesseract,processed,భాగస్వామ్యం,ఎ్రాగగన్‌,0.9090909090909091,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,5
test/13/24/15,test_13_24,tesseract,processed,ఖర్చుపెట్టి,ఘమువెడ్టూ,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
test/13/24/16,test_13_24,tesseract,processed,కొనే,డ్రొసే,1.0,False,base_character_substitution;insertion;virama_or_conjunct_error,3
test/13/24/17,test_13_24,tesseract,processed,అవార్డులలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/24/18,test_13_24,tesseract,processed,చూసినా,నూన,0.6666666666666666,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
test/13/24/19,test_13_24,tesseract,processed,ఇండియాస్థాయిలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/24/20,test_13_24,tesseract,processed,తెలుసుకోవడానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/24/21,test_13_24,tesseract,processed,దిగజారడంతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/24/22,test_13_24,tesseract,processed,దగ్గిరికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/24/23,test_13_24,tesseract,processed,కాకీ,కార,0.5,False,deletion;diacritic_or_vowel_sign_error,2
test/13/32/1,test_13_32,tesseract,processed,లోనవుతాడు,లూ డు,0.6666666666666666,False,deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3
test/13/32/2,test_13_32,tesseract,processed,తగ్గించినా,ఆగం నా,0.6,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,4
test/13/32/3,test_13_32,tesseract,processed,ఉదర,,1.0,False,deletion;missing_output,2
test/13/32/4,test_13_32,tesseract,processed,హుషారు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/32/5,test_13_32,tesseract,processed,మిలియన్లు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/6,test_13_32,tesseract,processed,శివానంద్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/7,test_13_32,tesseract,processed,కలుపుతుంది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/32/8,test_13_32,tesseract,processed,భృంగి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
test/13/32/9,test_13_32,tesseract,processed,సంస్కారానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/10,test_13_32,tesseract,processed,౯౮,ళ్‌,1.5,False,insertion;punctuation_or_digit_error;virama_or_conjunct_error,3
test/13/32/11,test_13_32,tesseract,processed,తీసుకోవచ్చు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/12,test_13_32,tesseract,processed,తెలుసుకుంటాము,రం,0.9230769230769231,False,deletion;diacritic_or_vowel_sign_error,2
test/13/32/13,test_13_32,tesseract,processed,జాడ్యానికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/14,test_13_32,tesseract,processed,పెద్దన,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/15,test_13_32,tesseract,processed,కన్యా-మీనా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/16,test_13_32,tesseract,processed,అణుబాంబులను,౨ రకము,0.9090909090909091,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4
test/13/32/17,test_13_32,tesseract,processed,అక్కారంలో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/18,test_13_32,tesseract,processed,పరిరక్షితా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/19,test_13_32,tesseract,processed,కేబుల్స్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
test/13/32/20,test_13_32,tesseract,processed,కొద్దిమతి,కొదమ,0.5555555555555556,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
test/13/32/21,test_13_32,tesseract,processed,అధిష్ఠానవర్గాన్ని,ర శాసనాల రా,0.8235294117647058,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
test/13/32/22,test_13_32,tesseract,processed,బ్రాణ,గ,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
test/13/32/23,test_13_32,tesseract,processed,రాష్టవ్య్రాప్తంగా,లొడ్రరునేంగా,0.7058823529411765,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
test/13/32/24,test_13_32,tesseract,processed,వహించారు,ాాంశరాధదు,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
test/13/32/25,test_13_32,tesseract,processed,దుందుభి,ము,0.8571428571428571,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
test/13/32/26,test_13_32,tesseract,processed,అందేలా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/4/69/1,val_4_69,tesseract,processed,పొరలున్నాయని,సోరలన్దొ యథ,0.6666666666666666,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3
val/4/69/2,val_4_69,tesseract,processed,ఎంప్లాయాస్,ఏఎంఫ్లోయాన్‌,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/4/69/3,val_4_69,tesseract,processed,తగ్గుతారు,ఆ గ్గీటారు,0.4444444444444444,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/69/4,val_4_69,tesseract,processed,కారణమని,తెర కుయన,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/69/5,val_4_69,tesseract,processed,తేజోవిశేషాలు,శభ,0.9166666666666666,False,deletion;diacritic_or_vowel_sign_error,2
val/4/69/6,val_4_69,tesseract,processed,రసాయనిక,రగు,0.8571428571428571,False,deletion;diacritic_or_vowel_sign_error,2
val/4/69/7,val_4_69,tesseract,processed,వుండే,వ్ర,0.8,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error,2
val/4/69/8,val_4_69,tesseract,processed,పడేందుకు,హ్‌ందుక,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/69/9,val_4_69,tesseract,processed,వాచకం,యొ,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/69/10,val_4_69,tesseract,processed,టాల్కం,టల,0.6666666666666666,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/69/11,val_4_69,tesseract,processed,జన్మదినం,జన్మ ఓదం,0.375,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3
val/4/69/12,val_4_69,tesseract,processed,లక్కరాజు,లకర,0.625,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/69/13,val_4_69,tesseract,processed,అరణ్యం,రర,0.8333333333333334,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/69/14,val_4_69,tesseract,processed,ఐఐటీ,బా,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/69/15,val_4_69,tesseract,processed,వాటినన్నిటినీ,హాటోనగ్నో టన,0.5384615384615384,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3
val/4/69/16,val_4_69,tesseract,processed,చేతిలోని,దళ,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/69/17,val_4_69,tesseract,processed,తపన,తమన,0.3333333333333333,False,base_character_substitution,1
val/4/69/18,val_4_69,tesseract,processed,చేసితివయా,చనిలవయా,0.4444444444444444,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/69/19,val_4_69,tesseract,processed,హరీష్,హార్‌,0.8,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error,2
val/4/69/20,val_4_69,tesseract,processed,రచయిత్రికీ,రయి,0.7,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/69/21,val_4_69,tesseract,processed,భాగం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/4/69/22,val_4_69,tesseract,processed,ఔర,రర,0.5,False,base_character_substitution,1
val/4/69/23,val_4_69,tesseract,processed,కూడళ్ల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/4/69/24,val_4_69,tesseract,processed,రచయిత్రికీ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/4/69/25,val_4_69,tesseract,processed,స్పాంచ్,నం,0.8571428571428571,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/69/26,val_4_69,tesseract,processed,వసూళ్లు,ంరణలొ క్ల,1.1428571428571428,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;word_boundary_split_or_join,5
val/4/69/27,val_4_69,tesseract,processed,ఇస్తుంది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/4/69/28,val_4_69,tesseract,processed,అటామిక్,అుటీమున,0.7142857142857143,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error,2
val/4/149/1,val_4_149,tesseract,processed,బాపతు,ూదుతు,0.6,False,diacritic_or_vowel_sign_error,1
val/4/149/2,val_4_149,tesseract,processed,వెనుకభాగాన్ని,ఆను టూగాణ్చి,0.5384615384615384,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4
val/4/149/3,val_4_149,tesseract,processed,ముక్తాయింపుగా,కుకై రుం పగా,0.6153846153846154,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,4
val/4/149/4,val_4_149,tesseract,processed,సన్నిధిలో,సన్నుథో,0.4444444444444444,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/149/5,val_4_149,tesseract,processed,ఆశించరు,ఆశింఒరరు,0.2857142857142857,False,base_character_substitution;insertion,2
val/4/149/6,val_4_149,tesseract,processed,మేఘానికి,రం,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/149/7,val_4_149,tesseract,processed,కలిగిస్తుంటాయి,ఆసీనం టో యం,0.8571428571428571,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/149/8,val_4_149,tesseract,processed,పెరిగాయ,అంత గాందు,1.0,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/149/9,val_4_149,tesseract,processed,కమలాపండు,ఓమఆాఫపండఠు,0.5,False,base_character_substitution;insertion,2
val/4/149/10,val_4_149,tesseract,processed,హస్తాల్లో,కానా,0.8888888888888888,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
val/4/149/11,val_4_149,tesseract,processed,ఎన్,ఎన,0.3333333333333333,False,virama_or_conjunct_error,1
val/4/149/12,val_4_149,tesseract,processed,వుండేవాడు,వుంటవారు,0.3333333333333333,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/149/13,val_4_149,tesseract,processed,ఊగిపోతూ,ఊవి పాయా,0.7142857142857143,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/149/14,val_4_149,tesseract,processed,ఇతిహాసాల,నోతక్‌నాం,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4
val/4/149/15,val_4_149,tesseract,processed,నిర్మిస్తే,నిత్బి ప,0.6,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/149/16,val_4_149,tesseract,processed,టీపాయ్,వ్రీిపాయ,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,5
val/4/149/17,val_4_149,tesseract,processed,మనవడి,మనరడరు,0.6,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3
val/4/149/18,val_4_149,tesseract,processed,అనుయాయులు,చనంంరాం తుంలు,0.8888888888888888,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;word_boundary_split_or_join,5
val/4/149/19,val_4_149,tesseract,processed,సౌశీల్యము,పకల తుం,0.8888888888888888,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/149/20,val_4_149,tesseract,processed,సంస్కృతీ,బుర త,0.875,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/149/21,val_4_149,tesseract,processed,కప్పి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4
val/4/149/22,val_4_149,tesseract,processed,లంబగిరి,లంబిగిది,0.2857142857142857,False,base_character_substitution;diacritic_or_vowel_sign_error,2
val/4/149/23,val_4_149,tesseract,processed,కనపడే,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3
val/4/149/24,val_4_149,tesseract,processed,వెబ్,నే,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
val/4/155/1,val_4_155,tesseract,processed,అనుగ్రహించింది,ఆఅ ముడ తాం ౬ుంఠా,0.9285714285714286,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;punctuation_or_digit_error;virama_or_conjunct_error;word_boundary_split_or_join,6
val/4/155/2,val_4_155,tesseract,processed,ఉడుక్కుంటున్నట్టు,యెలూకురింటున్న బ్బ,0.6470588235294118,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/155/3,val_4_155,tesseract,processed,నామాలతో,నా మాలతి,0.2857142857142857,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3
val/4/155/4,val_4_155,tesseract,processed,స్మరణ,గా అర,1.0,False,base_character_substitution;virama_or_conjunct_error;word_boundary_split_or_join,3
val/4/155/5,val_4_155,tesseract,processed,వెంకట్రావ్,పంక టావ్‌,0.6,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6
val/4/155/6,val_4_155,tesseract,processed,పెద్దగాని,దా,0.7777777777777778,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/155/7,val_4_155,tesseract,processed,దానజల,చాన జల,0.4,False,base_character_substitution;insertion;word_boundary_split_or_join,3
val/4/155/8,val_4_155,tesseract,processed,ఆమోదించింది,ఆకారం అం౦లఅ,0.8181818181818182,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,5
val/4/155/9,val_4_155,tesseract,processed,పలుచటి,వుం,0.8333333333333334,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/155/10,val_4_155,tesseract,processed,పదాదికారులంతా,ఓకోనీశాదులం తా,0.6153846153846154,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/155/11,val_4_155,tesseract,processed,క్షిపణి,ట్‌,0.8571428571428571,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/155/12,val_4_155,tesseract,processed,విశేషణాలతో,ఎక్షిష లాల తో,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/155/13,val_4_155,tesseract,processed,స్థలాలు,సలాం,0.5714285714285714,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/155/14,val_4_155,tesseract,processed,గోనె,డన,0.75,False,deletion;diacritic_or_vowel_sign_error,2
val/4/155/15,val_4_155,tesseract,processed,పారేస్తే,హెంనీ,1.0,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
val/4/155/16,val_4_155,tesseract,processed,ఆటలను,రేఉటీలన్ప,1.2,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error,5
val/4/155/17,val_4_155,tesseract,processed,ఉత్తేజాన్ని,ఉత్తీ జొన్న,0.36363636363636365,False,diacritic_or_vowel_sign_error;word_boundary_split_or_join,2
val/4/155/18,val_4_155,tesseract,processed,ట్విన్,ట్‌,0.6666666666666666,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/155/19,val_4_155,tesseract,processed,పడ్డట్టు,వక్రటు,0.625,False,base_character_substitution;deletion;virama_or_conjunct_error,3
val/4/155/20,val_4_155,tesseract,processed,కనిఫిస్తుంది,ఓనిఫినుం ట,0.5,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/155/21,val_4_155,tesseract,processed,విద్యకే,౨దశ్ష,0.8571428571428571,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
val/4/155/22,val_4_155,tesseract,processed,హిందుత్వాన్ని,కింటుత్వోన్ని,0.23076923076923078,False,base_character_substitution;diacritic_or_vowel_sign_error,2
val/4/155/23,val_4_155,tesseract,processed,మొహంలో,ొకాంలా,0.6666666666666666,False,diacritic_or_vowel_sign_error,1
val/4/155/24,val_4_155,tesseract,processed,రోజులలోనే,తోజంలొనే,0.4444444444444444,False,base_character_substitution;diacritic_or_vowel_sign_error,2
val/4/189/1,val_4_189,tesseract,processed,పంపించవలసిన,యమం కులనన,0.8181818181818182,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;word_boundary_split_or_join,4
val/4/189/2,val_4_189,tesseract,processed,పట్టులేకపోవడమే,ట్టు తొక ఏప్ర,0.7142857142857143,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/189/3,val_4_189,tesseract,processed,సాగించి,సనౌగింి,0.42857142857142855,False,deletion;diacritic_or_vowel_sign_error;insertion,3
val/4/189/4,val_4_189,tesseract,processed,త్రయోదశి,ఆఉయోకి,0.625,False,base_character_substitution;deletion;virama_or_conjunct_error,3
val/4/189/5,val_4_189,tesseract,processed,ఆకాశమే,ఆ చాక క్‌,1.1666666666666667,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;virama_or_conjunct_error;word_boundary_split_or_join,6
val/4/189/6,val_4_189,tesseract,processed,ఆర్యా,ఆర్యా,0.0,True,correct,0
val/4/189/7,val_4_189,tesseract,processed,మందిరమే,ముంందిరత వు,0.8571428571428571,False,base_character_substitution;diacritic_or_vowel_sign_error;hallucinated_extra_text;insertion;word_boundary_split_or_join,5
val/4/189/8,val_4_189,tesseract,processed,దోపిడీలు,జొపి డీలు,0.375,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/189/9,val_4_189,tesseract,processed,మినరలో,బున రలో,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/189/10,val_4_189,tesseract,processed,బ్రిడ్జి,తిర,0.875,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4
val/4/189/11,val_4_189,tesseract,processed,జట్టు,టత్య్బు,1.0,False,base_character_substitution;insertion;virama_or_conjunct_error,3
val/4/189/12,val_4_189,tesseract,processed,పారవశ్యంతో,బోరవజ్హం్వం,0.7,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3
val/4/189/13,val_4_189,tesseract,processed,సుఖంగా,మంగా,0.5,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3
val/4/189/14,val_4_189,tesseract,processed,ప్రాతిపదికగా,ప్రాతి టదికగో,0.25,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/189/15,val_4_189,tesseract,processed,సమావేశమైనప్పటికీ,సమా వహేక్చైనబ్ప ఆక,0.5625,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5
val/4/189/16,val_4_189,tesseract,processed,మానవజాతికి,౨రానవ టౌతి కి,0.6,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4
val/4/189/17,val_4_189,tesseract,processed,మగవాళ్లను,ముగ వాళ్లను,0.2222222222222222,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3
