image_key,page_key,model,input_kind,reference,hypothesis,cer,exact_match,categories,error_category_count,evidence_source,category,error,correction,reason
test/9/166/24,test_9_166,tesseract,processed,పచ్చడిని,యడ,0.875,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/166/25,test_9_166,tesseract,processed,చర్మపు,ఖు,0.8333333333333334,False,base_character_substitution;deletion;virama_or_conjunct_error,3,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/166/25,test_9_166,tesseract,processed,చర్మపు,ఖు,0.8333333333333334,False,base_character_substitution;deletion;virama_or_conjunct_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/166/25,test_9_166,tesseract,processed,చర్మపు,ఖు,0.8333333333333334,False,base_character_substitution;deletion;virama_or_conjunct_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/1,test_9_249,tesseract,processed,జియావుల్,డ్‌యో తల్‌,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/1,test_9_249,tesseract,processed,జియావుల్,డ్‌యో తల్‌,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/1,test_9_249,tesseract,processed,జియావుల్,డ్‌యో తల్‌,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/1,test_9_249,tesseract,processed,జియావుల్,డ్‌యో తల్‌,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/1,test_9_249,tesseract,processed,జియావుల్,డ్‌యో తల్‌,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/2,test_9_249,tesseract,processed,మేధావులందరూ,యే థోఫలంటరూ,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/2,test_9_249,tesseract,processed,మేధావులందరూ,యే థోఫలంటరూ,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/2,test_9_249,tesseract,processed,మేధావులందరూ,యే థోఫలంటరూ,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/3,test_9_249,tesseract,processed,రసోచితమైన,రసోమలత్మన,0.4444444444444444,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/3,test_9_249,tesseract,processed,రసోచితమైన,రసోమలత్మన,0.4444444444444444,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/3,test_9_249,tesseract,processed,రసోచితమైన,రసోమలత్మన,0.4444444444444444,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/4,test_9_249,tesseract,processed,ప్రయోగించడం,పేయో రడ,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/4,test_9_249,tesseract,processed,ప్రయోగించడం,పేయో రడ,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/4,test_9_249,tesseract,processed,ప్రయోగించడం,పేయో రడ,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/4,test_9_249,tesseract,processed,ప్రయోగించడం,పేయో రడ,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/4,test_9_249,tesseract,processed,ప్రయోగించడం,పేయో రడ,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/5,test_9_249,tesseract,processed,మరిగేంతలో,మ,0.8888888888888888,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/5,test_9_249,tesseract,processed,మరిగేంతలో,మ,0.8888888888888888,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/6,test_9_249,tesseract,processed,నాన్నను,గౌనును,0.5714285714285714,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/6,test_9_249,tesseract,processed,నాన్నను,గౌనును,0.5714285714285714,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/6,test_9_249,tesseract,processed,నాన్నను,గౌనును,0.5714285714285714,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/7,test_9_249,tesseract,processed,చంపేసే,చేంటు సి,0.8333333333333334,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/7,test_9_249,tesseract,processed,చంపేసే,చేంటు సి,0.8333333333333334,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/7,test_9_249,tesseract,processed,చంపేసే,చేంటు సి,0.8333333333333334,False,diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/8,test_9_249,tesseract,processed,నిరంకుశ,రంకు,0.42857142857142855,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/8,test_9_249,tesseract,processed,నిరంకుశ,రంకు,0.42857142857142855,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/9,test_9_249,tesseract,processed,విదేశాలలో,వదా ల్‌,0.6666666666666666,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,3,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/9,test_9_249,tesseract,processed,విదేశాలలో,వదా ల్‌,0.6666666666666666,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/9,test_9_249,tesseract,processed,విదేశాలలో,వదా ల్‌,0.6666666666666666,False,diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,3,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/10,test_9_249,tesseract,processed,క్రమానికితోడు,గ్రమానికి లోడు,0.23076923076923078,False,base_character_substitution;insertion;word_boundary_split_or_join,3,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/10,test_9_249,tesseract,processed,క్రమానికితోడు,గ్రమానికి లోడు,0.23076923076923078,False,base_character_substitution;insertion;word_boundary_split_or_join,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/10,test_9_249,tesseract,processed,క్రమానికితోడు,గ్రమానికి లోడు,0.23076923076923078,False,base_character_substitution;insertion;word_boundary_split_or_join,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/11,test_9_249,tesseract,processed,లెఫ్ట్,లెట్ట్స్‌,0.6666666666666666,False,base_character_substitution;hallucinated_extra_text;insertion;virama_or_conjunct_error,4,deterministic_alignment,hallucinated_extra_text,,,Unicode/edit alignment rule
test/9/249/11,test_9_249,tesseract,processed,లెఫ్ట్,లెట్ట్స్‌,0.6666666666666666,False,base_character_substitution;hallucinated_extra_text;insertion;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/11,test_9_249,tesseract,processed,లెఫ్ట్,లెట్ట్స్‌,0.6666666666666666,False,base_character_substitution;hallucinated_extra_text;insertion;virama_or_conjunct_error,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/11,test_9_249,tesseract,processed,లెఫ్ట్,లెట్ట్స్‌,0.6666666666666666,False,base_character_substitution;hallucinated_extra_text;insertion;virama_or_conjunct_error,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/12,test_9_249,tesseract,processed,బొమ్మంటే,బోష్కంటొ,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/12,test_9_249,tesseract,processed,బొమ్మంటే,బోష్కంటొ,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/13,test_9_249,tesseract,processed,వారికన్నా,లౌరిశ్షన్నా,0.5555555555555556,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/13,test_9_249,tesseract,processed,వారికన్నా,లౌరిశ్షన్నా,0.5555555555555556,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/13,test_9_249,tesseract,processed,వారికన్నా,లౌరిశ్షన్నా,0.5555555555555556,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/13,test_9_249,tesseract,processed,వారికన్నా,లౌరిశ్షన్నా,0.5555555555555556,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/14,test_9_249,tesseract,processed,చరితమును,ఇళ తయును,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/14,test_9_249,tesseract,processed,చరితమును,ఇళ తయును,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/14,test_9_249,tesseract,processed,చరితమును,ఇళ తయును,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;word_boundary_split_or_join,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/15,test_9_249,tesseract,processed,అత్యధిక,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/15,test_9_249,tesseract,processed,అత్యధిక,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/15,test_9_249,tesseract,processed,అత్యధిక,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/15,test_9_249,tesseract,processed,అత్యధిక,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/249/16,test_9_249,tesseract,processed,శైలజా,జైల బి,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/16,test_9_249,tesseract,processed,శైలజా,జైల బి,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/16,test_9_249,tesseract,processed,శైలజా,జైల బి,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/16,test_9_249,tesseract,processed,శైలజా,జైల బి,0.8,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/17,test_9_249,tesseract,processed,తడపందే,గడ య౦దో,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/17,test_9_249,tesseract,processed,తడపందే,గడ య౦దో,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/17,test_9_249,tesseract,processed,తడపందే,గడ య౦దో,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/17,test_9_249,tesseract,processed,తడపందే,గడ య౦దో,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/18,test_9_249,tesseract,processed,ప్రజాగేయాల్లో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/18,test_9_249,tesseract,processed,ప్రజాగేయాల్లో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/18,test_9_249,tesseract,processed,ప్రజాగేయాల్లో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/18,test_9_249,tesseract,processed,ప్రజాగేయాల్లో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/249/19,test_9_249,tesseract,processed,చక్రానికి,ఇర కౌోనీర్‌,1.1111111111111112,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/19,test_9_249,tesseract,processed,చక్రానికి,ఇర కౌోనీర్‌,1.1111111111111112,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/19,test_9_249,tesseract,processed,చక్రానికి,ఇర కౌోనీర్‌,1.1111111111111112,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/249/19,test_9_249,tesseract,processed,చక్రానికి,ఇర కౌోనీర్‌,1.1111111111111112,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/19,test_9_249,tesseract,processed,చక్రానికి,ఇర కౌోనీర్‌,1.1111111111111112,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/249/20,test_9_249,tesseract,processed,ప్రతిపక్ష,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/20,test_9_249,tesseract,processed,ప్రతిపక్ష,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/20,test_9_249,tesseract,processed,ప్రతిపక్ష,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/20,test_9_249,tesseract,processed,ప్రతిపక్ష,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/249/21,test_9_249,tesseract,processed,గోగు,గు,0.5,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/21,test_9_249,tesseract,processed,గోగు,గు,0.5,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/22,test_9_249,tesseract,processed,పిచ్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/22,test_9_249,tesseract,processed,పిచ్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/22,test_9_249,tesseract,processed,పిచ్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/22,test_9_249,tesseract,processed,పిచ్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/249/23,test_9_249,tesseract,processed,వీలుంది,వటంటి,0.5714285714285714,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/23,test_9_249,tesseract,processed,వీలుంది,వటంటి,0.5714285714285714,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/23,test_9_249,tesseract,processed,వీలుంది,వటంటి,0.5714285714285714,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/249/24,test_9_249,tesseract,processed,చల్లా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/249/24,test_9_249,tesseract,processed,చల్లా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/249/24,test_9_249,tesseract,processed,చల్లా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/249/24,test_9_249,tesseract,processed,చల్లా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/252/1,test_9_252,tesseract,processed,డైరెక్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/252/1,test_9_252,tesseract,processed,డైరెక్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/252/1,test_9_252,tesseract,processed,డైరెక్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/252/1,test_9_252,tesseract,processed,డైరెక్ట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
test/9/252/2,test_9_252,tesseract,processed,వంటిదే,పంటర్వవ,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/252/2,test_9_252,tesseract,processed,వంటిదే,పంటర్వవ,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/252/2,test_9_252,tesseract,processed,వంటిదే,పంటర్వవ,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/252/2,test_9_252,tesseract,processed,వంటిదే,పంటర్వవ,0.8333333333333334,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/252/3,test_9_252,tesseract,processed,తప్పుతుంది,తపఘ్వు యంది,0.4,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/252/3,test_9_252,tesseract,processed,తప్పుతుంది,తపఘ్వు యంది,0.4,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/252/3,test_9_252,tesseract,processed,తప్పుతుంది,తపఘ్వు యంది,0.4,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/252/3,test_9_252,tesseract,processed,తప్పుతుంది,తపఘ్వు యంది,0.4,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;word_boundary_split_or_join,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/252/4,test_9_252,tesseract,processed,క్రింద,ందె,0.8333333333333334,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/252/4,test_9_252,tesseract,processed,క్రింద,ందె,0.8333333333333334,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/252/4,test_9_252,tesseract,processed,క్రింద,ందె,0.8333333333333334,False,deletion;diacritic_or_vowel_sign_error;virama_or_conjunct_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
test/9/252/5,test_9_252,tesseract,processed,ఉత్తమాభిరుచి,ధిత్తమాఃరిరులే,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/252/5,test_9_252,tesseract,processed,ఉత్తమాభిరుచి,ధిత్తమాఃరిరులే,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/252/5,test_9_252,tesseract,processed,ఉత్తమాభిరుచి,ధిత్తమాఃరిరులే,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/252/6,test_9_252,tesseract,processed,సమాచారం,సమూాలూరం౦,0.5714285714285714,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/252/6,test_9_252,tesseract,processed,సమాచారం,సమూాలూరం౦,0.5714285714285714,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/252/6,test_9_252,tesseract,processed,సమాచారం,సమూాలూరం౦,0.5714285714285714,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/252/7,test_9_252,tesseract,processed,తేటలన్నీ,లీ టల స్మ,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
test/9/252/7,test_9_252,tesseract,processed,తేటలన్నీ,లీ టల స్మ,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
test/9/252/7,test_9_252,tesseract,processed,తేటలన్నీ,లీ టల స్మ,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,insertion,,,Unicode/edit alignment rule
test/9/252/7,test_9_252,tesseract,processed,తేటలన్నీ,లీ టల స్మ,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
test/9/252/7,test_9_252,tesseract,processed,తేటలన్నీ,లీ టల స్మ,0.875,False,base_character_substitution;diacritic_or_vowel_sign_error;insertion;virama_or_conjunct_error;word_boundary_split_or_join,5,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/252/8,test_9_252,tesseract,processed,సమైక్యాంధ్ర,సమే క్వాం ధథ,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,4,deterministic_alignment,word_boundary_split_or_join,,,Unicode/edit alignment rule
test/9/252/8,test_9_252,tesseract,processed,సమైక్యాంధ్ర,సమే క్వాం ధథ,0.5454545454545454,False,base_character_substitution;diacritic_or_vowel_sign_error;virama_or_conjunct_error;word_boundary_split_or_join,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
